0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.485392689704895,0.8801512718200684,6.255270932342682e-07,0.5654957890510559,0.7963796854019165,-0.03340746462345123,0.6262987852096558,0.7049397230148315,-0.047589994966983795,0.676375687122345,0.6205564737319946,-0.06063931807875633,0.7184091806411743,0.5661312341690063,-0.07411205023527145,0.5337905287742615,0.5606775283813477,-0.013590586371719837,0.5460783243179321,0.4313915967941284,-0.03297058865427971,0.5505909323692322,0.3553091287612915,-0.05429287999868393,0.5544261932373047,0.2857453525066376,-0.07104236632585526,0.48362988233566284,0.5592043995857239,-0.015738289803266525,0.47789397835731506,0.4222068786621094,-0.03228197619318962,0.47443118691444397,0.33409202098846436,-0.05495104566216469,0.47202610969543457,0.25846341252326965,-0.07256516814231873,0.4374426305294037,0.5824411511421204,-0.022984910756349564,0.4245254397392273,0.45431482791900635,-0.042685747146606445,0.42458826303482056,0.3703579902648926,-0.06225662678480148,0.42690330743789673,0.29825806617736816,-0.07586097717285156,0.39110440015792847,0.6240637898445129,-0.03371989727020264,0.36959290504455566,0.5286037921905518,-0.05450053885579109,0.3611743152141571,0.4626529812812805,-0.06470806896686554,0.3576429784297943,0.39983850717544556,-0.07065187394618988,0
0.4881058633327484,0.8917642831802368,7.079468105075648e-07,0.570175051689148,0.8062028884887695,-0.038992248475551605,0.6328177452087402,0.7077719569206238,-0.0575670525431633,0.6827925443649292,0.6183091998100281,-0.07421538978815079,0.7281421422958374,0.5597965121269226,-0.09189146012067795,0.5340759754180908,0.5559908151626587,-0.027752231806516647,0.5457539558410645,0.4169002175331116,-0.05422840267419815,0.5503972172737122,0.33294838666915894,-0.07948416471481323,0.5537532567977905,0.25783711671829224,-0.0986654981970787,0.48055413365364075,0.5577943325042725,-0.030330296605825424,0.474122017621994,0.41091465950012207,-0.053102634847164154,0.4689786434173584,0.31517553329467773,-0.07897540926933289,0.4641207456588745,0.23448264598846436,-0.09868068993091583,0.4316394329071045,0.5873152613639832,-0.03817994147539139,0.41543149948120117,0.4503093957901001,-0.06363927572965622,0.4120638370513916,0.359253466129303,-0.08682960271835327,0.4108399748802185,0.28122469782829285,-0.10293654352426529,0.3835681974887848,0.638335108757019,-0.04964248090982437,0.3559340834617615,0.5411657691001892,-0.07616150379180908,0.34223973751068115,0.4737626910209656,-0.08967455476522446,0.3328455090522766,0.4086868166923523,-0.09778408706188202,0
0.5823633670806885,0.8732243776321411,7.633998961864563e-07,0.6232166290283203,0.7503471970558167,-0.05491229146718979,0.6329483985900879,0.6081010103225708,-0.08141084015369415,0.644379734992981,0.49104994535446167,-0.1040547639131546,0.6686428785324097,0.40736547112464905,-0.127257838845253,0.46436697244644165,0.5446102619171143,-0.05626603588461876,0.39863070845603943,0.4224349558353424,-0.08921261876821518,0.35404470562934875,0.348142147064209,-0.11556399613618851,0.3110310137271881,0.28807520866394043,-0.1366792768239975,0.40849727392196655,0.5987007021903992,-0.056705575436353683,0.31703153252601624,0.49535226821899414,-0.08908211439847946,0.2521454691886902,0.4306824207305908,-0.11943283677101135,0.19434159994125366,0.3845590353012085,-0.1412167102098465,0.3789951503276825,0.6729649305343628,-0.06257198750972748,0.27499252557754517,0.6019614934921265,-0.09816911816596985,0.20620571076869965,0.561933159828186,-0.13028092682361603,0.14747467637062073,0.5285829305648804,-0.1516190469264984,0.37390992045402527,0.7609022855758667,-0.07294854521751404,0.28283485770225525,0.7554721832275391,-0.11048713326454163,0.22250807285308838,0.7527610659599304,-0.13345088064670563,0.1692695915699005,0.7407317757606506,-0.14707587659358978,0
0.5952446460723877,0.8843545317649841,6.164061119307007e-07,0.6305286884307861,0.75127112865448,-0.03899286687374115,0.6331326961517334,0.6106128692626953,-0.052687082439661026,0.6373129487037659,0.49515628814697266,-0.06422605365514755,0.6553131937980652,0.4225047826766968,-0.0759303867816925,0.46657583117485046,0.5604990720748901,-0.023616062477231026,0.4014078974723816,0.4499150216579437,-0.04343859478831291,0.35941269993782043,0.38960716128349304,-0.06318257749080658,0.3180490732192993,0.34261298179626465,-0.08017322421073914,0.41407686471939087,0.6132506132125854,-0.02603406086564064,0.3226233422756195,0.5096530318260193,-0.04714516922831535,0.26200181245803833,0.44589167833328247,-0.07224053144454956,0.20616167783737183,0.401467502117157,-0.09046810865402222,0.3872578740119934,0.6838405728340149,-0.03365598991513252,0.28187987208366394,0.6159369349479675,-0.060142192989587784,0.21554948389530182,0.575232744216919,-0.08789242804050446,0.15602844953536987,0.5384598970413208,-0.10633079707622528,0.38349318504333496,0.7676743268966675,-0.044652558863162994,0.29248785972595215,0.7397469282150269,-0.07436739653348923,0.23404133319854736,0.7271366119384766,-0.09280604869127274,0.18107378482818604,0.7032260894775391,-0.1040411964058876,0
0.5739057660102844,0.9588253498077393,5.873940267520084e-07,0.6260493397712708,0.8288145065307617,-0.047597575932741165,0.6499854326248169,0.6871551275253296,-0.06842093914747238,0.6687266230583191,0.5615724921226501,-0.08667802810668945,0.7004964351654053,0.47904908657073975,-0.10508705675601959,0.4835556149482727,0.5961328148841858,-0.03623318672180176,0.4288914203643799,0.4605911374092102,-0.06290162354707718,0.39310675859451294,0.387468546628952,-0.0863078236579895,0.3581382930278778,0.32659912109375,-0.10558801144361496,0.4220496118068695,0.6432196497917175,-0.0378337986767292,0.33805131912231445,0.5134665369987488,-0.06653118133544922,0.28107619285583496,0.4381488561630249,-0.09519235789775848,0.22729748487472534,0.38118118047714233,-0.11625096946954727,0.3850064277648926,0.7144090533256531,-0.045192983001470566,0.28136342763900757,0.6220012307167053,-0.0778292715549469,0.21574251353740692,0.5684729814529419,-0.10596368461847305,0.15854284167289734,0.5174595713615417,-0.12470284849405289,0.3692780137062073,0.8018311262130737,-0.056890591979026794,0.27275538444519043,0.7575701475143433,-0.09033464640378952,0.2123929262161255,0.7327683568000793,-0.10933390259742737,0.15839114785194397,0.6957482695579529,-0.12121572345495224,0
0.5526121854782104,0.8817703723907471,7.95449409451976e-07,0.6273863315582275,0.7701272964477539,-0.0414692647755146,0.676358699798584,0.6393901705741882,-0.063453309237957,0.7096647620201111,0.5313929915428162,-0.08378002047538757,0.7462830543518066,0.45456454157829285,-0.10598350316286087,0.5373272895812988,0.5030171871185303,-0.03885539993643761,0.523700475692749,0.3496769666671753,-0.07335574179887772,0.5129315853118896,0.25384044647216797,-0.10351811349391937,0.5028032064437866,0.17094653844833374,-0.12549634277820587,0.4771535396575928,0.524138331413269,-0.04475267231464386,0.4438750445842743,0.3632354140281677,-0.07479964941740036,0.41939815878868103,0.25778430700302124,-0.10508602112531662,0.3975829482078552,0.1699133813381195,-0.12734636664390564,0.42896634340286255,0.5748328566551208,-0.05564337596297264,0.3857432007789612,0.42454102635383606,-0.08710913360118866,0.3618736267089844,0.3249565362930298,-0.11312813311815262,0.3438621759414673,0.23839464783668518,-0.13098637759685516,0.3877406716346741,0.6514838337898254,-0.07008479535579681,0.3380899429321289,0.5575000047683716,-0.10112325847148895,0.3108745813369751,0.48918938636779785,-0.11532680690288544,0.29020392894744873,0.42150890827178955,-0.12355586886405945,0
0.5649212002754211,0.8487658500671387,7.139626632124418e-07,0.618666410446167,0.7281515598297119,-0.0451500229537487,0.6491737365722656,0.5913434624671936,-0.06786108016967773,0.6667634844779968,0.4816383719444275,-0.08833646774291992,0.6940379738807678,0.4025879204273224,-0.11016537994146347,0.4970094561576843,0.49794572591781616,-0.04308971390128136,0.4530602693557739,0.36026978492736816,-0.07622590661048889,0.42372679710388184,0.27467676997184753,-0.10398341715335846,0.39679864048957825,0.20110034942626953,-0.12480302155017853,0.44135746359825134,0.539298951625824,-0.04664882272481918,0.36990925669670105,0.40932410955429077,-0.07781926542520523,0.320686399936676,0.32518064975738525,-0.10747218132019043,0.2784757614135742,0.257066011428833,-0.1285557746887207,0.4055911898612976,0.6022766828536987,-0.05513644963502884,0.3272230625152588,0.49340343475341797,-0.0871143639087677,0.279257595539093,0.4182750880718231,-0.11244745552539825,0.23992592096328735,0.35041719675064087,-0.12931200861930847,0.38365012407302856,0.6833131313323975,-0.06774819642305374,0.3192097544670105,0.6197933554649353,-0.09892839938402176,0.279940664768219,0.5724326372146606,-0.11383341252803802,0.24671712517738342,0.5211272835731506,-0.12233954668045044,0
0.5628965497016907,0.8627206087112427,7.30713168195507e-07,0.6086462736129761,0.743128776550293,-0.050000183284282684,0.6293435096740723,0.6046420335769653,-0.0756818950176239,0.6431928873062134,0.49474257230758667,-0.09778019785881042,0.6640980243682861,0.41482317447662354,-0.12094712257385254,0.47370585799217224,0.5289737582206726,-0.05399644002318382,0.4174576997756958,0.40285831689834595,-0.08921574056148529,0.3791344463825226,0.3228068947792053,-0.11734668165445328,0.34323257207870483,0.25663697719573975,-0.13839666545391083,0.4200647175312042,0.5771099925041199,-0.055316388607025146,0.3379336893558502,0.46450909972190857,-0.08851918578147888,0.281047523021698,0.39321210980415344,-0.11789138615131378,0.23083247244358063,0.33944839239120483,-0.1382485032081604,0.38910454511642456,0.644829511642456,-0.06144487485289574,0.2991928160190582,0.5568673014640808,-0.09503717720508575,0.24165251851081848,0.5010711550712585,-0.12081676721572876,0.19183236360549927,0.45171642303466797,-0.1375705450773239,0.37611427903175354,0.7269348502159119,-0.07183971256017685,0.3033052086830139,0.6855846047401428,-0.10484510660171509,0.2572753429412842,0.6584423184394836,-0.12084081768989563,0.2166578322649002,0.6259647607803345,-0.12949134409427643,0
0.5802196264266968,0.8359652161598206,8.927005978875968e-07,0.6131151914596558,0.7215673923492432,-0.06489147990942001,0.6122998595237732,0.594288170337677,-0.09829671680927277,0.6154665946960449,0.4835915267467499,-0.12508171796798706,0.6271485686302185,0.3928300142288208,-0.1525949239730835,0.450665682554245,0.5568971037864685,-0.07592270523309708,0.37193864583969116,0.4496869742870331,-0.11404962092638016,0.3196561634540558,0.3849366307258606,-0.1426910012960434,0.2683151662349701,0.3324158191680908,-0.16502168774604797,0.4025537967681885,0.6186881065368652,-0.07129520177841187,0.3006553053855896,0.5377653241157532,-0.10893464833498001,0.23004156351089478,0.48679211735725403,-0.14074891805648804,0.16626015305519104,0.44960182905197144,-0.16311803460121155,0.3831000030040741,0.6934287548065186,-0.07191497087478638,0.27944958209991455,0.6477223634719849,-0.11048583686351776,0.21089477837085724,0.6209000945091248,-0.13971702754497528,0.1486213505268097,0.5950111150741577,-0.15842653810977936,0.38706132769584656,0.7748229503631592,-0.0775657668709755,0.30880504846572876,0.764695405960083,-0.11518433690071106,0.25805193185806274,0.7609935402870178,-0.13498172163963318,0.2098289132118225,0.748159646987915,-0.14628241956233978,0
0.5441524982452393,0.9191524982452393,6.688663347631518e-07,0.5922648906707764,0.8092749714851379,-0.05913418531417847,0.6247519850730896,0.6798462271690369,-0.09056955575942993,0.6452353000640869,0.5724232196807861,-0.11756230890750885,0.673862099647522,0.4910804033279419,-0.1442139595746994,0.46666795015335083,0.577545166015625,-0.056639641523361206,0.41611701250076294,0.44255948066711426,-0.09310907870531082,0.379416286945343,0.3625207543373108,-0.12270630151033401,0.34341806173324585,0.29399359226226807,-0.14566299319267273,0.40940168499946594,0.6203312873840332,-0.054262593388557434,0.32412922382354736,0.5044664144515991,-0.08966954052448273,0.2668763995170593,0.4389100670814514,-0.12027513235807419,0.21488501131534576,0.39034903049468994,-0.14196281135082245,0.37700530886650085,0.683880627155304,-0.05788210406899452,0.28200763463974,0.6036087870597839,-0.09421353042125702,0.22143930196762085,0.5544787049293518,-0.12102706730365753,0.16809071600437164,0.5110287666320801,-0.13829654455184937,0.3643037974834442,0.7608010768890381,-0.06693879514932632,0.2834170460700989,0.719323992729187,-0.10184479504823685,0.2323857545852661,0.6948561668395996,-0.11951497942209244,0.18501073122024536,0.6648675203323364,-0.12951122224330902,0
0.5167824029922485,0.9219028949737549,6.848571842965612e-07,0.5685448050498962,0.8569291234016418,-0.09480209648609161,0.607275664806366,0.7595049142837524,-0.1417938619852066,0.641115665435791,0.6621108651161194,-0.17605218291282654,0.6738899350166321,0.584831953048706,-0.2092326581478119,0.49278944730758667,0.5895892381668091,-0.0989861711859703,0.45906373858451843,0.44331079721450806,-0.13874100148677826,0.42930909991264343,0.35660886764526367,-0.17090071737766266,0.4011242389678955,0.28031331300735474,-0.19601896405220032,0.4361149072647095,0.6087605357170105,-0.07542721182107925,0.3699943423271179,0.47673872113227844,-0.11275417357683182,0.32038602232933044,0.4003645181655884,-0.1470118910074234,0.2756340503692627,0.3390558958053589,-0.17306435108184814,0.3978888988494873,0.6521110534667969,-0.05903768911957741,0.3244404196739197,0.5533475875854492,-0.09540535509586334,0.26985836029052734,0.4933537542819977,-0.12873148918151855,0.22346897423267365,0.44229352474212646,-0.15271808207035065,0.37595295906066895,0.7094836235046387,-0.050511036068201065,0.3091249465942383,0.6532524824142456,-0.0858260989189148,0.26208925247192383,0.6191607117652893,-0.11060642451047897,0.2210816740989685,0.5863720774650574,-0.12779532372951508,0
0.4510953724384308,0.9262511730194092,9.332451895716076e-07,0.5134902000427246,0.9224731922149658,-0.11764232069253922,0.5691255927085876,0.8739974498748779,-0.1796288937330246,0.6243286728858948,0.813757061958313,-0.22305813431739807,0.6731896996498108,0.7490912675857544,-0.2656734883785248,0.5209416747093201,0.6438677310943604,-0.1401454657316208,0.5263586044311523,0.49964529275894165,-0.1889026015996933,0.5228024125099182,0.4031525254249573,-0.22692124545574188,0.5150233507156372,0.3170000910758972,-0.2561725080013275,0.46654194593429565,0.6243566870689392,-0.10675627738237381,0.4470813274383545,0.47494614124298096,-0.15227708220481873,0.42386123538017273,0.3778403401374817,-0.1918056607246399,0.3999965488910675,0.2945419251918793,-0.22146925330162048,0.4194151759147644,0.6369963884353638,-0.08019596338272095,0.38434505462646484,0.5089566707611084,-0.1216118186712265,0.3509012460708618,0.42621946334838867,-0.15825827419757843,0.32248789072036743,0.35378438234329224,-0.18480832874774933,0.38045236468315125,0.6731182336807251,-0.06249105930328369,0.3365471363067627,0.5870499610900879,-0.10159433633089066,0.3038497567176819,0.5327918529510498,-0.1294727474451065,0.2763640880584717,0.4834798574447632,-0.1491517722606659,0
0.5011791586875916,0.9028077125549316,7.549276119789283e-07,0.5731741189956665,0.8222198486328125,-0.05665076524019241,0.6320306062698364,0.7140734791755676,-0.08687935769557953,0.6872382760047913,0.6289997100830078,-0.11307402700185776,0.7438127994537354,0.5738965272903442,-0.14047856628894806,0.5245351195335388,0.5685005187988281,-0.05968451872467995,0.528435468673706,0.42370134592056274,-0.0971587672829628,0.5279144644737244,0.333667516708374,-0.12773242592811584,0.525708794593811,0.25324171781539917,-0.1505430042743683,0.46192649006843567,0.5800303220748901,-0.05860264599323273,0.44186413288116455,0.4334672689437866,-0.09137021005153656,0.4258977770805359,0.34018975496292114,-0.11931407451629639,0.41139721870422363,0.26032665371894836,-0.14009970426559448,0.4114081859588623,0.6218005418777466,-0.06341376900672913,0.38239917159080505,0.48444950580596924,-0.0969848558306694,0.36511388421058655,0.3959699869155884,-0.12095529586076736,0.3523688316345215,0.3156542181968689,-0.13756495714187622,0.37061384320259094,0.687252402305603,-0.07342694699764252,0.32898056507110596,0.6041797399520874,-0.10684508830308914,0.3019982576370239,0.5498904585838318,-0.12185509502887726,0.27966582775115967,0.4941577911376953,-0.13074128329753876,0
0.5031208395957947,0.8836924433708191,6.606566671507608e-07,0.5649477243423462,0.8315052390098572,-0.07714846730232239,0.6172627210617065,0.7450802326202393,-0.11970112472772598,0.6572669148445129,0.6578738689422607,-0.15395452082157135,0.6991702914237976,0.585307240486145,-0.18811719119548798,0.5158805251121521,0.5754938721656799,-0.08605927228927612,0.5005407929420471,0.4404943585395813,-0.12992534041404724,0.4851173162460327,0.35627907514572144,-0.16435633599758148,0.46766549348831177,0.2784542739391327,-0.1904228925704956,0.45527592301368713,0.5794500112533569,-0.07383838295936584,0.41265422105789185,0.45115432143211365,-0.11504490673542023,0.37738415598869324,0.3751363754272461,-0.14835664629936218,0.34211352467536926,0.3076081871986389,-0.1728871911764145,0.40786126255989075,0.6139121055603027,-0.06790218502283096,0.3489895462989807,0.5074336528778076,-0.10736150294542313,0.3070080280303955,0.44248443841934204,-0.13496124744415283,0.27081459760665894,0.38019418716430664,-0.15389075875282288,0.3729647397994995,0.6682079434394836,-0.06851951032876968,0.31376123428344727,0.5987462997436523,-0.10454828292131424,0.2752912640571594,0.5596316456794739,-0.12357984483242035,0.24148541688919067,0.5168159604072571,-0.1357148438692093,0
